id	state	path	line	kind	domain	expression	context	notes
757c6b4a9ee34f45	reviewed	src/Gruntz/TriggerMgrGrid.cpp	1029	IDX	TrigErrSite	TRIGSITE_APPLY_TRIGGER_38	IDX(TRIGSITE_APPLY_TRIGGER_38)	Every occurrence passes a trigger diagnostic site through CGruntzMgr::ReportError's raw int context parameter.
57aadc1ea68d7b9a	reviewed	src/Gruntz/TriggerMgrGrid.cpp	1056	IDX	TrigErrClass	TRIGERR_LOOKUP_MISS	g_gameReg->ReportError(IDX(TRIGERR_LOOKUP_MISS), IDX(TRIGSITE_APPLY_SWITCH_42));	Every occurrence passes a trigger diagnostic class through CGruntzMgr::ReportError's intentionally mixed int slot; the same slot also carries unrelated WARP ids.
e246eb148399de63	reviewed	src/Gruntz/TriggerMgrGrid.cpp	1056	IDX	TrigErrSite	TRIGSITE_APPLY_SWITCH_42	g_gameReg->ReportError(IDX(TRIGERR_LOOKUP_MISS), IDX(TRIGSITE_APPLY_SWITCH_42));	Every occurrence passes a trigger diagnostic site through CGruntzMgr::ReportError's raw int context parameter.
52520e6c4d478d2c	reviewed	src/Gruntz/TriggerMgrGrid.cpp	1072	IDX	PlayerCommandKind	PLAYERCMD_GUARD_BEGIN	->EnqueueSingle(1, a, b, static_cast<char>(IDX(PLAYERCMD_GUARD_BEGIN)), 0, 0, 0, 0);	All occurrences narrow a typed command kind into the byte-oriented multiplayer command wire format.
06d423b7d01159cc	reviewed	src/Gruntz/TriggerMgrGrid.cpp	1078	IDX	PlayerCommandKind	PLAYERCMD_GUARD_END	->EnqueueSingle(1, a, b, static_cast<char>(IDX(PLAYERCMD_GUARD_END)), 0, 0, 0, 0);	All occurrences narrow a typed command kind into the byte-oriented multiplayer command wire format.
1f0770c87d9acf0b	reviewed	src/Gruntz/Ufo.cpp	69	static_cast-enum	ShadeMode	mode	o->m_drawFillCmd = static_cast<ShadeMode>(mode);	Reviewed individually: each conversion enters a domain from bounded loop, offset, random-choice, or range arithmetic; the arithmetic itself is intentionally integer-valued.
bde2578e8aff3fc8	reviewed	src/Gruntz/VideoConfig.cpp	248	IDX	Resolution	RES_UNSET	if (resIndex >= IDX(RES_UNSET) && resIndex <= 100) {	Occurrences cross registry DWORD storage or compare a raw UI index against the enum sentinel.
65b34cfe1bbfc6ce	reviewed	src/Gruntz/VideoConfig.cpp	249	static_cast-enum	Resolution	resIndex	g_videoResolutionMode = static_cast<Resolution>(resIndex);	Reviewed individually: these conversions are at raw file, network, UI, serialization, packed-storage, or historically integer-signature boundaries.
979d0d4df84e7fe0	reviewed	src/Gruntz/VideoConfig.cpp	380	IDX		nSel	SendMessageA(pCtrl->m_hWnd, TBM_SETPOS, TRUE, IDX(nSel));	Audited individually: enums are deliberately reduced to numeric checksum terms, ordered debug-mode comparisons, Win32 slider positions, or raw WWD loop-mode storage.
4d545d177d252ff9	reviewed	src/Gruntz/VideoConfig.cpp	412	static_cast-enum	Resolution	SendMessageA(pCtrl->m_hWnd, TBM_GETPOS, 0, 0)	g_videoResolutionMode = static_cast<Resolution>(SendMessageA(pCtrl->m_hWnd, TBM_GETPOS, 0, 0));	Reviewed individually: these conversions are at raw file, network, UI, serialization, packed-storage, or historically integer-signature boundaries.
26a0a9cc05251d59	reviewed	src/Gruntz/Warlord.cpp	157	static_cast-enum	WarlordOwner	m_object->m_smarts	WarlordOwner owner = static_cast<WarlordOwner>(m_object->m_smarts);	Reviewed individually: these are per-consumer views of generic WWD/animation/shared integer storage; the owner cannot be globally typed because the same slot carries other domains.
33802333ffaf3bc8	reviewed	src/Gruntz/Warlord.cpp	158	IDX		owner	i32 cfg = IDX(g_gameReg->m_options[IDX(owner)].m_colorIndex);	Audited individually: ColorTint exits feed sprite/shade factories, raw lobby slots, WWD fields, or player-indexed rendering APIs; accompanying category, level-area, owner, and custom-map exits are numeric loop/config/index boundaries.
71eb616caa41d48a	reviewed	src/Gruntz/Warlord.cpp	158	IDX		g_gameReg->m_options[IDX(owner)].m_colorIndex	i32 cfg = IDX(g_gameReg->m_options[IDX(owner)].m_colorIndex);	Audited individually: ColorTint exits feed sprite/shade factories, raw lobby slots, WWD fields, or player-indexed rendering APIs; accompanying category, level-area, owner, and custom-map exits are numeric loop/config/index boundaries.
344ae87ba6ec226f	reviewed	src/Gruntz/Warlord.cpp	189	IDX	GruntzCommandId	CMD_TOGGLE_SOUND	(g_gameReg)->ReportError(IDX(CMD_TOGGLE_SOUND), 0x3e9);	All occurrences were inspected: exits feed raw Win32/menu command IDs, ReportError, or the historically int CheatMgr registration API; the enum remains the source domain.
82fe34cfec30a223	reviewed	src/Gruntz/Warlord.cpp	190	IDX	ErrorStringId	IDS_DEFAULT_ERROR	(g_gameReg)->ReportError(IDX(IDS_DEFAULT_ERROR), 0x3e9);	Each occurrence uses a retail RT_STRING-backed ErrorStringId at the raw Win32 LoadString/ReportError boundary; former CMD_* aliases were replaced from decoded resource evidence.
b407252e2d48cc12	reviewed	src/Gruntz/Warlord.cpp	488	IDX		g_gameReg->m_options[m_object->m_smarts].m_colorIndex	IDX(g_gameReg->m_options[m_object->m_smarts].m_colorIndex),	Audited individually: ColorTint exits feed sprite/shade factories, raw lobby slots, WWD fields, or player-indexed rendering APIs; accompanying category, level-area, owner, and custom-map exits are numeric loop/config/index boundaries.
1bb40b26f4dc00cc	fixed	src/Gruntz/WayPoint.cpp	28	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_wwdObject->m_stateFlags |= IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
ee14202352acaf33	reviewed	src/Gruntz/WinMain.cpp	39	IDX	GruntzCommandId	CMD_LOBBY_RESET	PostMessageA(hPrev, WM_COMMAND, IDX(CMD_LOBBY_RESET), 0);	All occurrences were inspected: exits feed raw Win32/menu command IDs, ReportError, or the historically int CheatMgr registration API; the enum remains the source domain.
fe86b78a9227ac60	fixed	src/Gruntz/WorldSoundSet.cpp	689	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	obj->m_stateFlags |= IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
e0e615b15edb8a81	fixed	src/Gruntz/WorldSoundSet.cpp	766	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	obj->m_stateFlags |= IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
9ad89f87acca602b	fixed	src/Gruntz/Wormhole.cpp	212	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_wwdObject->m_stateFlags |= IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
6fb0adbe9cd0c91d	fixed	src/Gruntz/Wormhole.cpp	290	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_wwdObject->m_stateFlags &= ~IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
9b9d7e4b5e6b708c	fixed	src/Gruntz/Wormhole.cpp	334	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	o->m_stateFlags |= IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
1b7b645916fabeaa	reviewed	src/Gruntz/Wormhole.cpp	406	static_cast-enum	TeleporterKind	m_object->m_smarts	TeleporterKind kind = static_cast<TeleporterKind>(m_object->m_smarts);	Reviewed individually: these are per-consumer views of generic WWD/animation/shared integer storage; the owner cannot be globally typed because the same slot carries other domains.
d6ecd9eeb43688b1	fixed	src/Gruntz/Wormhole.cpp	441	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_wwdObject->m_stateFlags &= ~IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
5b67b9692d5ef7b1	reviewed	src/Gruntz/Wormhole.cpp	558	static_cast-enum	TeleporterKind	m_object->m_smarts	TeleporterKind kind = static_cast<TeleporterKind>(m_object->m_smarts);	Reviewed individually: these are per-consumer views of generic WWD/animation/shared integer storage; the owner cannot be globally typed because the same slot carries other domains.
68d893a40ba3f8d3	fixed	src/Gruntz/Wormhole.cpp	564	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	a->m_stateFlags |= IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
8e1e1097925fe459	reviewed	src/Gruntz/Wormhole.cpp	619	IDX	TeleporterKind	TELEPORTER_SINGLE_USE	spawned->m_smarts = IDX(TELEPORTER_SINGLE_USE);	Teleporter kind is stored in the generic WWD m_smarts integer field.
686ffa0836b04f8c	reviewed	src/Image/FileImage.cpp	40	static_cast-enum	ColorDepth	img->info.bmiHeader.biBitCount	ColorDepth srcFmt = static_cast<ColorDepth>(img->info.bmiHeader.biBitCount);	Reviewed individually: these conversions are at raw file, network, UI, serialization, packed-storage, or historically integer-signature boundaries.
cc7ebf8413b157d0	reviewed	src/Image/FileImage.cpp	137	static_cast-enum	ColorDepth	ih->biBitCount	ColorDepth bitcount = static_cast<ColorDepth>(ih->biBitCount);	Reviewed individually: these conversions are at raw file, network, UI, serialization, packed-storage, or historically integer-signature boundaries.
b23217a5a5966b10	reviewed	src/Image/FileImage.cpp	232	static_cast-enum	ColorDepth	bih->biBitCount	if (static_cast<ColorDepth>(bih->biBitCount) != BPP_PALETTED_8) {	Reviewed individually: these conversions are at raw file, network, UI, serialization, packed-storage, or historically integer-signature boundaries.
0246cb6ca43cff69	reviewed	src/Image/FileImage.cpp	475	IDX	ColorDepth	BPP_RGB_24	bi.bmiHeader.biBitCount = IDX(BPP_RGB_24);	The typed color depth is written into Win32 BITMAPINFOHEADER::biBitCount's raw WORD field.
161490f13a5ed5a9	fixed	src/Image/ImagePolyClip.cpp	91	IDX	PolygonWinding	POLYGON_WINDING_COUNTERCLOCKWISE	sign = IDX(POLYGON_WINDING_COUNTERCLOCKWISE);	Typed the cross-product sign as PolygonWinding, eliminating integer exits and re-entry within the convexity algorithm.
bcf60bca0bcb57b0	fixed	src/Image/ImagePolyClip.cpp	93	IDX	PolygonWinding	POLYGON_WINDING_CLOCKWISE	sign = IDX(POLYGON_WINDING_CLOCKWISE);	Typed the cross-product sign as PolygonWinding, eliminating integer exits and re-entry within the convexity algorithm.
b8c450ab6e8d5c17	fixed	src/Image/ImagePolyClip.cpp	97	IDX		dir	if (dir != POLYGON_WINDING_UNSET && IDX(dir) != sign) {	Typed the cross-product sign as PolygonWinding, eliminating integer exits and re-entry within the convexity algorithm.
3f46dd44fdad7613	reviewed	src/Image/ImagePolyClip.cpp	100	static_cast-enum	PolygonWinding	sign	dir = static_cast<PolygonWinding>(sign);	Reviewed individually: these conversions are at raw file, network, UI, serialization, packed-storage, or historically integer-signature boundaries.
4e1c0baf6a1a00ff	reviewed	src/Image/ImagePool.cpp	335	IDX		m_bitCount	m_bih.biBitCount = static_cast<WORD>(IDX(m_bitCount));	Audited individually: ColorDepth and packed PCX plane enums participate in byte/scanline arithmetic or populate Win32 bitmap fields.
e3b70b7c2e2a81d7	reviewed	src/Image/ImagePool.cpp	360	IDX		m_bitCount	m_rowOffsets[i] = (m_height - i - 1) * (IDX(m_bitCount) / 8) * m_stride;	Audited individually: ColorDepth and packed PCX plane enums participate in byte/scanline arithmetic or populate Win32 bitmap fields.
5bade2b93c31b83e	reviewed	src/Image/ImagePool.cpp	372	IDX		bitcount	memcpy(m_pixels, src, static_cast<u32>((m_stride * m_height * IDX(bitcount))) >> 3);	Audited individually: ColorDepth and packed PCX plane enums participate in byte/scanline arithmetic or populate Win32 bitmap fields.
0ee85c09314bef0f	reviewed	src/Image/ImagePool.cpp	500	static_cast-enum	ColorDepth	ih->biBitCount	ColorDepth bitcount = static_cast<ColorDepth>(ih->biBitCount);	Reviewed individually: these conversions are at raw file, network, UI, serialization, packed-storage, or historically integer-signature boundaries.
5a1fc3e142269583	reviewed	src/Image/ImagePool.cpp	527	static_cast-enum	ColorDepth	ih.biBitCount & 0xffff	ColorDepth bitcount = static_cast<ColorDepth>(ih.biBitCount & 0xffff);	Reviewed individually: these conversions are at raw file, network, UI, serialization, packed-storage, or historically integer-signature boundaries.
bf605350b9d04d03	reviewed	src/Image/ImagePool.cpp	533	IDX		bitcount	u32 size = (IDX(bitcount) / 8) * m_stride * height;	Audited individually: ColorDepth and packed PCX plane enums participate in byte/scanline arithmetic or populate Win32 bitmap fields.
55baad1a80c7f5f2	reviewed	src/Image/ImagePool.cpp	552	IDX		hdr->m_bitsPerPixel	static_cast<ColorDepth>(IDX(hdr->m_planes) * IDX(hdr->m_bitsPerPixel)),	Audited individually: ColorDepth and packed PCX plane enums participate in byte/scanline arithmetic or populate Win32 bitmap fields.
78f2a70535d9e493	reviewed	src/Image/ImagePool.cpp	552	IDX		hdr->m_planes	static_cast<ColorDepth>(IDX(hdr->m_planes) * IDX(hdr->m_bitsPerPixel)),	Audited individually: ColorDepth and packed PCX plane enums participate in byte/scanline arithmetic or populate Win32 bitmap fields.
932777cc075392ac	reviewed	src/Image/ImagePool.cpp	552	static_cast-enum	ColorDepth	IDX(hdr->m_planes) * IDX(hdr->m_bitsPerPixel)	static_cast<ColorDepth>(IDX(hdr->m_planes) * IDX(hdr->m_bitsPerPixel)),	Reviewed individually: these conversions are at raw file, network, UI, serialization, packed-storage, or historically integer-signature boundaries.
2b7a2827cae20e87	reviewed	src/Image/ImagePool.cpp	559	IDX		hdr->m_planes	i32 scanBytes = (width * IDX(hdr->m_planes) * IDX(hdr->m_bitsPerPixel) + 7) / 8;	Audited individually: ColorDepth and packed PCX plane enums participate in byte/scanline arithmetic or populate Win32 bitmap fields.
6032394488ee079c	reviewed	src/Image/ImagePool.cpp	559	IDX		hdr->m_bitsPerPixel	i32 scanBytes = (width * IDX(hdr->m_planes) * IDX(hdr->m_bitsPerPixel) + 7) / 8;	Audited individually: ColorDepth and packed PCX plane enums participate in byte/scanline arithmetic or populate Win32 bitmap fields.
c267b4ffd8774347	reviewed	src/Image/ImagePool.cpp	564	IDX		hdr->m_planes	i32 n = width * IDX(hdr->m_planes);	Audited individually: ColorDepth and packed PCX plane enums participate in byte/scanline arithmetic or populate Win32 bitmap fields.
483447a2c6e7d21a	reviewed	src/Io/SaveGame.cpp	584	IDX	QuestLevel	QUESTLEVEL_LAST	(n > IDX(QUESTLEVEL_LAST) && n < IDX(QUESTLEVEL_TRAINING_END))	All occurrences were inspected: exits are level-number arithmetic, display/save counts, or raw menu API arguments; semantic storage and accessors remain typed.
f51a7aaba9596e12	reviewed	src/Io/SaveGame.cpp	584	IDX	QuestLevel	QUESTLEVEL_TRAINING_END	(n > IDX(QUESTLEVEL_LAST) && n < IDX(QUESTLEVEL_TRAINING_END))	All occurrences were inspected: exits are level-number arithmetic, display/save counts, or raw menu API arguments; semantic storage and accessors remain typed.
ef7751505582f421	reviewed	src/Io/SaveGame.cpp	585	IDX	QuestLevel	QUESTLEVEL_LAST	? n - IDX(QUESTLEVEL_LAST)	All occurrences were inspected: exits are level-number arithmetic, display/save counts, or raw menu API arguments; semantic storage and accessors remain typed.
251e95d1a53eda5d	reviewed	src/Io/SaveGame.cpp	587	IDX	QuestLevel	QUESTLEVEL_LAST	(n > IDX(QUESTLEVEL_LAST) && n < IDX(QUESTLEVEL_TRAINING_END))	All occurrences were inspected: exits are level-number arithmetic, display/save counts, or raw menu API arguments; semantic storage and accessors remain typed.
52f411ac9a871acf	reviewed	src/Io/SaveGame.cpp	587	IDX	QuestLevel	QUESTLEVEL_TRAINING_END	(n > IDX(QUESTLEVEL_LAST) && n < IDX(QUESTLEVEL_TRAINING_END))	All occurrences were inspected: exits are level-number arithmetic, display/save counts, or raw menu API arguments; semantic storage and accessors remain typed.
cd7a9da2598fd1a1	reviewed	src/Io/SaveGame.cpp	913	IDX		m_maxLevel	u32 maxLevel = static_cast<u32>(IDX(m_maxLevel));	QuestLevel is stored as unsigned u32; conversion is the typed storage or numeric-comparison boundary.
7410bf5eda021aa1	fixed	src/Io/SaveGame.cpp	914	IDX	QuestLevel	QUESTLEVEL_CAMPAIGN_END	if ((v < IDX(QUESTLEVEL_CAMPAIGN_END)	Retyped CSaveGame progression API and centralized unsigned QuestLevel storage access.
6f0adb4df9ea27b2	reviewed	src/Io/SaveGame.cpp	915	IDX	QuestLevel	QUESTLEVEL_LAST	&& (static_cast<u32>(IDX(v)) > maxLevel || maxLevel > IDX(QUESTLEVEL_LAST)))	QuestLevel is stored as unsigned u32; conversion is the typed storage or numeric-comparison boundary.
6f666458ea4e5c61	reviewed	src/Io/SaveGame.cpp	915	IDX		v	&& (static_cast<u32>(IDX(v)) > maxLevel || maxLevel > IDX(QUESTLEVEL_LAST)))	QuestLevel is stored as unsigned u32; conversion is the typed storage or numeric-comparison boundary.
11ba3fdf14735d28	reviewed	src/Io/SaveGame.cpp	916	IDX	QuestLevel	QUESTLEVEL_LAST	|| (maxLevel > IDX(QUESTLEVEL_LAST) && static_cast<u32>(IDX(v)) > maxLevel)) {	QuestLevel is stored as unsigned u32; conversion is the typed storage or numeric-comparison boundary.
94070aff85187acd	reviewed	src/Io/SaveGame.cpp	916	IDX		v	|| (maxLevel > IDX(QUESTLEVEL_LAST) && static_cast<u32>(IDX(v)) > maxLevel)) {	QuestLevel is stored as unsigned u32; conversion is the typed storage or numeric-comparison boundary.
698756342798598b	fixed	src/Io/SaveGame.cpp	917	static_cast-enum	QuestLevel	v	m_maxLevel = static_cast<QuestLevel>(v);	Retyped CSaveGame progression API and centralized unsigned QuestLevel storage access.
50ad7f9213820870	fixed	src/Io/SaveGame.cpp	923	IDX	QuestLevel	QUESTLEVEL_CAMPAIGN_END	if (v >= IDX(QUESTLEVEL_CAMPAIGN_END)) {	Retyped CSaveGame progression API and centralized unsigned QuestLevel storage access.
8b9db74773e3bfec	fixed	src/Io/SaveGame.cpp	926	IDX		m_curLevel	if (v <= IDX(m_curLevel)) {	Retyped CSaveGame progression API and centralized unsigned QuestLevel storage access.
bc3c655cda39eadd	fixed	src/Io/SaveGame.cpp	929	static_cast-enum	QuestLevel	v	m_curLevel = static_cast<QuestLevel>(v);	Retyped CSaveGame progression API and centralized unsigned QuestLevel storage access.
6f2a9cf14cb4d320	fixed	src/Io/SaveGame.cpp	930	IDX	QuestLevel	QUESTLEVEL_CAMPAIGN_LAST	if (v == IDX(QUESTLEVEL_CAMPAIGN_LAST)) {	Retyped CSaveGame progression API and centralized unsigned QuestLevel storage access.
ca681ea47f3ef268	reviewed	src/Net/LobbyDialogs.cpp	60	IDX	NetLobbyCtrlId	IDC_NET_RESUME	if (wParam == IDX(IDC_NET_RESUME) || wParam == IDCANCEL) {	All occurrences are Win32 dialog/control identifiers passed to GetDlgItem, message APIs, or EndDialog.
ce8de17c9e19e810	reviewed	src/Net/LobbyDialogs.cpp	62	IDX	NetLobbyCtrlId	IDC_NET_RESUME	g_curMulti->SendNetStat(NETMSG_WAIT_DIALOG_REPLY, IDX(IDC_NET_RESUME), 1);	All occurrences are Win32 dialog/control identifiers passed to GetDlgItem, message APIs, or EndDialog.
ca094d565c9ac0de	reviewed	src/Net/LobbyDialogs.cpp	63	IDX	NetLobbyCtrlId	IDC_NET_RESUME	EndDialog(hWnd, IDX(IDC_NET_RESUME));	All occurrences are Win32 dialog/control identifiers passed to GetDlgItem, message APIs, or EndDialog.
e6b2c664993fa0ea	reviewed	src/Net/LobbyDialogs.cpp	66	IDX	NetLobbyCtrlId	IDC_NETCHAT_SEND	if (wParam == IDX(IDC_NETCHAT_SEND)) {	All occurrences are Win32 dialog/control identifiers passed to GetDlgItem, message APIs, or EndDialog.
08e74ce386df7669	reviewed	src/Net/LobbyDialogs.cpp	73	IDX	NetLobbyCtrlId	IDC_NET_RESUME	PostMessageA(hWnd, WM_COMMAND, IDX(IDC_NET_RESUME), 0);	All occurrences are Win32 dialog/control identifiers passed to GetDlgItem, message APIs, or EndDialog.
